loan_id|loan_amnt|term|emp_title|emp_length|home_ownership|annual_inc|inc_verification_status|issue_date|purpose|zip_code|addr_state|application_type
1820548|35000|36 months|Sales Manager|10+ years|OWN|132000|Verified|Jun-18|debt_consolidation|368xx|AL|Individual
1820549|30000|36 months|Attorney|10+ years|OWN|113000|Verified|Jun-18|debt_consolidation|011xx|MA|Individual
1820550|40000|36 months|Security Officer|1 year|MORTGAGE|200000|Source Verified|May-18|credit_card|984xx|WA|Individual
1820551|25000|60 months|Sales Manager|10+ years|OWN|80000|Not Verified|May-18|debt_consolidation|017xx|MA|Individual
1820552|11325|60 months|Nurse|2 years|OWN|38975|Not Verified|May-18|credit_card|297xx|SC|Individual
1820553|12000|60 months|Teacher|4 years|RENT|34000|Source Verified|May-18|medical|313xx|GA|Joint App
1820554|7050|36 months|Carpenter|10+ years|OWN|57360|Verified|Jun-18|credit_card|601xx|IL|Individual
1820555|12000|60 months|Principal|9 years|MORTGAGE|72300|Not Verified|May-18|debt_consolidation|917xx|CA|Individual
1820556|10000|36 months|Accountant|4 years|MORTGAGE|200000|Source Verified|May-18|credit_card|310xx|GA|Individual
1820557|5000|36 months|Accountant|5 years|OWN|72000|Source Verified|May-18|debt_consolidation|544xx|WI|Individual
1820558|12000|60 months|Security Officer|9 years|MORTGAGE|96000|Not Verified|May-18|debt_consolidation|995xx|AK|Individual
1820559|20000|60 months|Chef|7 years|RENT|45000|Not Verified|May-18|debt_consolidation|075xx|NJ|Individual
1820560|35000|60 months|Sales Manager|3 years|MORTGAGE|160000|Source Verified|May-18|credit_card|303xx|GA|Individual
1820561|25000|60 months|Sales Manager|10+ years|OWN|109675|Not Verified|May-18|other|874xx|NM|Individual
1820562|25000|36 months|Engineer|10+ years|MORTGAGE|90000|Not Verified|May-18|other|917xx|CA|Individual
1820563|30000|60 months|Police officer|3 years|RENT|95000|Source Verified|May-18|credit_card|787xx|TX|Individual
1820564|14000|60 months|Office Manager|10+ years|RENT|82000|Verified|May-18|debt_consolidation|953xx|CA|Individual
1820565|20000|36 months|Sales Manager|3 years|MORTGAGE|100000|Source Verified|Jun-18|debt_consolidation|588xx|ND|Individual
1820566|3600|36 months|Attorney|10+ years|RENT|115000|Verified|May-18|other|873xx|NM|Individual
1820567|2000|36 months|Sales Manager|10+ years|RENT|26000|Not Verified|May-18|debt_consolidation|853xx|AZ|Individual
1820568|15000|36 months|Accountant|7 years|OWN|75000|Source Verified|May-18|small_business|191xx|PA|Individual
1820569|10000|36 months|Sales Manager|7 years|MORTGAGE|100000|Not Verified|May-18|debt_consolidation|440xx|OH|Individual
1820570|29075|60 months|Clerk|2 years|MORTGAGE|97000|Not Verified|May-18|debt_consolidation|275xx|NC|Individual
1820571|30000|60 months|Sales Manager|10+ years|MORTGAGE|245000|Verified|May-18|house|275xx|NC|Individual
1820572|15000|36 months|Bartender|< 1 year|OWN|50000|Source Verified|May-18|credit_card|088xx|NJ|Individual
1820573|1100|36 months|Sales Manager|3 years|MORTGAGE|58000|Verified|May-18|major_purchase|352xx|AL|Individual
1820574|38325|36 months|Attorney|10+ years|MORTGAGE|130500|Verified|May-18|home_improvement|333xx|FL|Individual
1820575|19200|60 months|Sales Manager|6 years|MORTGAGE|114000|Source Verified|May-18|home_improvement|220xx|VA|Individual
1820576|10000|36 months|Sales Manager|8 years|MORTGAGE|81000|Not Verified|May-18|debt_consolidation|945xx|CA|Individual
1820577|18000|60 months|Sales Manager|10+ years|RENT|34500|Verified|May-18|medical|402xx|KY|Individual
1820578|1200|36 months||n/a|OWN|30000|Not Verified|May-18|credit_card|462xx|IN|Individual
1820579|35000|36 months|Sales Manager|4 years|MORTGAGE|95000|Source Verified|May-18|credit_card|601xx|IL|Individual
1820580|12000|60 months|Chef|9 years|RENT|38400|Not Verified|May-18|credit_card|785xx|TX|Individual
1820581|7000|36 months|Sales Manager|5 years|RENT|55000|Source Verified|May-18|debt_consolidation|294xx|SC|Individual
1820582|9600|36 months||n/a|OWN|38400|Not Verified|May-18|credit_card|852xx|AZ|Joint App
1820583|6000|36 months|Sales Manager|2 years|RENT|32000|Verified|May-18|credit_card|900xx|CA|Individual
1820584|15000|36 months|Sales Manager|10+ years|MORTGAGE|70000|Source Verified|May-18|credit_card|923xx|CA|Individual
1820585|10000|36 months|Principal|3 years|OWN|95000|Source Verified|May-18|credit_card|770xx|TX|Individual
1820586|6000|36 months||n/a|RENT|42000|Verified|May-18|house|207xx|MD|Individual
1820587|33000|60 months|Sales Manager|2 years|RENT|55000|Source Verified|May-18|credit_card|554xx|MN|Individual
1820588|21000|60 months|Nurse|10+ years|MORTGAGE|42000|Verified|May-18|credit_card|042xx|ME|Joint App
1820589|6000|36 months|Sales Manager|2 years|OWN|125000|Not Verified|Jun-18|major_purchase|750xx|TX|Individual
1820590|2000|36 months|Sales Manager|1 year|MORTGAGE|101834|Source Verified|May-18|other|711xx|LA|Individual
1820591|5000|36 months||n/a|OWN|18000|Source Verified|May-18|debt_consolidation|385xx|TN|Individual
1820592|5000|36 months|Security Officer|1 year|MORTGAGE|50000|Not Verified|May-18|other|567xx|MN|Individual
1820593|27000|60 months|Chef|10+ years|MORTGAGE|133740|Source Verified|May-18|debt_consolidation|852xx|AZ|Individual
1820594|15000|36 months|Sales Manager|10+ years|MORTGAGE|52000|Verified|May-18|debt_consolidation|086xx|NJ|Individual
1820595|30000|36 months|Sales Manager|1 year|MORTGAGE|120000|Source Verified|May-18|credit_card|913xx|CA|Individual
1820596|1500|36 months|Sales Manager|< 1 year|RENT|24000|Not Verified|May-18|credit_card|780xx|TX|Individual
1820597|20000|60 months|Sales Manager|4 years|RENT|32000|Not Verified|May-18|debt_consolidation|487xx|MI|Individual
1820598|30000|36 months|Nurse|10+ years|RENT|60000|Source Verified|May-18|debt_consolidation|333xx|FL|Individual
1820599|14000|36 months|Security Officer|3 years|MORTGAGE|46500|Source Verified|May-18|debt_consolidation|224xx|VA|Individual
1820600|32000|60 months|IT Manager|2 years|MORTGAGE|220000|Not Verified|May-18|debt_consolidation|191xx|PA|Individual
1820601|11000|36 months|Sales Manager|10+ years|MORTGAGE|71500|Source Verified|May-18|debt_consolidation|605xx|IL|Individual
1820602|5000|36 months|Sales Manager|4 years|MORTGAGE|43093|Source Verified|May-18|house|320xx|FL|Individual
1820603|8000|36 months|Carpenter|7 years|RENT|65000|Source Verified|Jun-18|home_improvement|211xx|MD|Individual
1820604|40000|36 months|Sales Manager|5 years|MORTGAGE|135000|Not Verified|May-18|debt_consolidation|260xx|WV|Individual
1820605|16800|60 months|Sales Manager|10+ years|MORTGAGE|93000|Not Verified|May-18|home_improvement|112xx|NY|Individual
1820606|15000|36 months|Sales Manager|9 years|RENT|36000|Not Verified|May-18|debt_consolidation|983xx|WA|Joint App
1820607|30500|60 months|Office Manager|< 1 year|MORTGAGE|57700|Verified|Jun-18|home_improvement|917xx|CA|Joint App
1820608|10000|36 months|Sales Manager|3 years|RENT|65000|Source Verified|Jun-18|car|063xx|CT|Individual
1820609|15000|36 months|Sales Manager|10+ years|RENT|64128|Source Verified|May-18|debt_consolidation|765xx|TX|Individual
1820610|10000|60 months|Realtor|6 years|MORTGAGE|100000|Source Verified|May-18|debt_consolidation|110xx|NY|Individual
1820611|10000|60 months|Sales Manager|10+ years|MORTGAGE|24000|Verified|May-18|medical|270xx|NC|Individual
1820612|4800|36 months|Security Officer|10+ years|RENT|99000|Not Verified|May-18|credit_card|890xx|NV|Individual
1820613|2500|36 months|Sales Manager|3 years|RENT|24000|Not Verified|May-18|credit_card|146xx|NY|Individual
1820614|11000|36 months|Nurse|5 years|RENT|38000|Not Verified|May-18|credit_card|956xx|CA|Individual
1820615|11000|36 months|Sales Manager|10+ years|RENT|75000|Source Verified|Jun-18|credit_card|750xx|TX|Individual
1820616|40000|36 months|Security Officer|10+ years|MORTGAGE|55000|Verified|Jun-18|credit_card|494xx|MI|Joint App
1820617|6000|36 months|Supervisor|10+ years|RENT|75000|Not Verified|May-18|credit_card|494xx|MI|Individual
1820618|13000|60 months|Sales Manager|4 years|MORTGAGE|62000|Source Verified|May-18|debt_consolidation|554xx|MN|Individual
1820619|20000|60 months|Sales Manager|10+ years|MORTGAGE|135000|Source Verified|May-18|home_improvement|601xx|IL|Individual
1820620|10000|36 months|Sales Manager|3 years|OWN|60000|Source Verified|May-18|credit_card|908xx|CA|Individual
1820621|10000|36 months|Sales Manager|3 years|RENT|44181|Source Verified|Jun-18|debt_consolidation|921xx|CA|Individual
1820622|1000|36 months|Sales Manager|10+ years|MORTGAGE|56000|Verified|May-18|other|277xx|NC|Individual
1820623|15000|36 months|Security Officer|10+ years|MORTGAGE|58000|Source Verified|May-18|debt_consolidation|407xx|KY|Individual
1820624|22000|36 months|Engineer|3 years|MORTGAGE|98000|Source Verified|Jun-18|debt_consolidation|531xx|WI|Joint App
1820625|10000|36 months|IT Manager|2 years|RENT|49995|Not Verified|May-18|medical|330xx|FL|Joint App
1820626|5800|36 months|Sales Manager|3 years|MORTGAGE|41600|Source Verified|Jun-18|other|483xx|MI|Individual
1820627|1000|36 months|Bartender|< 1 year|RENT|42000|Not Verified|May-18|debt_consolidation|750xx|TX|Individual
1820628|12800|36 months|Sales Manager|8 years|MORTGAGE|62000|Source Verified|May-18|debt_consolidation|212xx|MD|Individual
1820629|10000|36 months|IT Manager|6 years|RENT|43000|Source Verified|May-18|credit_card|974xx|OR|Individual
1820630|30000|36 months|Sales Manager|2 years|MORTGAGE|52000|Not Verified|Jun-18|credit_card|083xx|NJ|Joint App
1820631|16000|36 months|Police officer|2 years|RENT|62000|Not Verified|May-18|credit_card|085xx|NJ|Individual
1820632|20000|36 months|Sales Manager|6 years|RENT|66000|Not Verified|May-18|debt_consolidation|900xx|CA|Individual
1820633|20000|36 months|Carpenter|2 years|MORTGAGE|80000|Not Verified|May-18|debt_consolidation|890xx|NV|Individual
1820634|24000|60 months|Engineer|7 years|RENT|59000|Source Verified|May-18|credit_card|606xx|IL|Individual
1820635|40000|60 months|Engineer|6 years|RENT|350000|Source Verified|May-18|debt_consolidation|222xx|VA|Individual
1820636|19200|36 months|Sales Manager|10+ years|MORTGAGE|78000|Not Verified|May-18|debt_consolidation|627xx|IL|Individual
1820637|40000|60 months|Sales Manager|5 years|RENT|52000|Not Verified|May-18|debt_consolidation|335xx|FL|Joint App
1820638|28000|60 months|Principal|2 years|RENT|125000|Not Verified|Jun-18|credit_card|483xx|MI|Individual
1820639|24000|36 months|Sales Manager|6 years|MORTGAGE|100000|Verified|May-18|debt_consolidation|160xx|PA|Individual
1820640|20000|60 months||n/a|RENT|50000|Not Verified|May-18|home_improvement|103xx|NY|Joint App
1820641|9000|36 months|Chef|10+ years|OWN|100000|Source Verified|May-18|debt_consolidation|967xx|HI|Individual
1820642|19500|36 months||n/a|OWN|85000|Source Verified|May-18|credit_card|949xx|CA|Individual
1820643|7500|36 months|Teacher|3 years|MORTGAGE|37000|Source Verified|May-18|other|154xx|PA|Joint App
1820644|15000|36 months|IT Manager|6 years|MORTGAGE|72000|Verified|May-18|credit_card|281xx|NC|Individual
1820645|10000|36 months|Chef|1 year|OWN|27000|Source Verified|Jun-18|small_business|335xx|FL|Joint App
1820646|12000|36 months|Security Officer|9 years|MORTGAGE|120000|Not Verified|May-18|credit_card|891xx|NV|Individual
1820647|4050|36 months|Sales Manager|2 years|RENT|26520|Not Verified|May-18|credit_card|152xx|PA|Individual
1820648|4000|36 months|Sales Manager|1 year|RENT|42000|Not Verified|May-18|credit_card|450xx|OH|Individual
1820649|18000|60 months|Realtor|6 years|RENT|85000|Source Verified|May-18|debt_consolidation|105xx|NY|Individual
1820650|16000|36 months|IT Manager|4 years|RENT|24000|Not Verified|May-18|debt_consolidation|891xx|NV|Joint App
1820651|10000|36 months|Sales Manager|10+ years|OWN|48000|Not Verified|May-18|debt_consolidation|150xx|PA|Individual
1820652|30000|60 months|Sales Manager|10+ years|MORTGAGE|59000|Source Verified|Jun-18|debt_consolidation|902xx|CA|Joint App
1820653|20000|60 months|Sales Manager|10+ years|RENT|64000|Source Verified|May-18|debt_consolidation|191xx|PA|Individual
1820654|9925|36 months|Principal|10+ years|MORTGAGE|121000|Verified|May-18|debt_consolidation|156xx|PA|Joint App
1820655|6000|36 months|Sales Manager|2 years|RENT|40000|Source Verified|May-18|debt_consolidation|112xx|NY|Individual
1820656|35000|36 months||n/a|MORTGAGE|0|Not Verified|Jun-18|debt_consolidation|936xx|CA|Joint App
1820657|16000|36 months|Chef|10+ years|MORTGAGE|40000|Not Verified|May-18|debt_consolidation|851xx|AZ|Joint App
1820658|1000|36 months|Nurse|9 years|RENT|45000|Not Verified|May-18|vacation|403xx|KY|Individual
1820659|25000|60 months|Carpenter|< 1 year|MORTGAGE|225000|Source Verified|May-18|debt_consolidation|959xx|CA|Individual
1820660|6500|36 months|Nurse|2 years|RENT|65000|Not Verified|May-18|major_purchase|025xx|MA|Individual
1820661|10000|36 months|Bartender|1 year|RENT|70000|Verified|May-18|debt_consolidation|900xx|CA|Individual
1820662|14350|36 months|Security Officer|7 years|RENT|100000|Source Verified|May-18|credit_card|335xx|FL|Individual
1820663|6000|36 months|Truck Driver|10+ years|RENT|40000|Not Verified|May-18|debt_consolidation|482xx|MI|Individual
1820664|27000|60 months|Sales Manager|4 years|MORTGAGE|42500|Source Verified|May-18|debt_consolidation|567xx|MN|Joint App
1820665|15000|36 months|Sales Manager|10+ years|MORTGAGE|110000|Source Verified|May-18|debt_consolidation|346xx|FL|Individual
1820666|25000|60 months|Teacher|4 years|OWN|44000|Source Verified|May-18|debt_consolidation|615xx|IL|Joint App
1820667|10000|60 months|Chef|2 years|MORTGAGE|200000|Source Verified|May-18|debt_consolidation|303xx|GA|Individual
1820668|5000|36 months|Engineer|10+ years|RENT|57200|Source Verified|May-18|debt_consolidation|770xx|TX|Individual
1820669|12000|60 months|Nurse|1 year|MORTGAGE|28000|Verified|Jun-18|home_improvement|212xx|MD|Individual
1820670|25000|60 months|Sales Manager|1 year|OWN|108000|Source Verified|Jun-18|home_improvement|490xx|MI|Individual
1820671|12000|36 months|Sales Manager|10+ years|MORTGAGE|80000|Not Verified|May-18|debt_consolidation|109xx|NY|Individual
1820672|16000|60 months|Sales Manager|5 years|MORTGAGE|56000|Source Verified|May-18|debt_consolidation|463xx|IN|Individual
1820673|14000|36 months|Sales Manager|< 1 year|RENT|33000|Not Verified|May-18|debt_consolidation|750xx|TX|Individual
1820674|12000|36 months|Electrician|10+ years|MORTGAGE|55000|Verified|May-18|debt_consolidation|626xx|IL|Joint App
1820675|16000|60 months|Sales Manager|4 years|MORTGAGE|105000|Not Verified|May-18|debt_consolidation|120xx|NY|Individual
1820676|13000|60 months|Chef|3 years|MORTGAGE|70000|Source Verified|May-18|credit_card|864xx|AZ|Individual
1820677|10000|36 months|Sales Manager|4 years|RENT|40000|Source Verified|May-18|credit_card|112xx|NY|Individual
1820678|15000|60 months|Sales Manager|4 years|OWN|50000|Not Verified|May-18|small_business|448xx|OH|Individual
1820679|25000|60 months|Sales Manager|4 years|OWN|40000|Source Verified|May-18|debt_consolidation|338xx|FL|Individual
1820680|8000|36 months||n/a|MORTGAGE|33000|Verified|May-18|debt_consolidation|080xx|NJ|Individual
1820681|2000|36 months|Office Manager|10+ years|RENT|63749|Not Verified|May-18|medical|993xx|WA|Individual
1820682|8000|36 months|Security Officer|10+ years|MORTGAGE|56000|Source Verified|May-18|debt_consolidation|164xx|PA|Individual
1820683|21000|60 months|Sales Manager|1 year|MORTGAGE|41600|Source Verified|May-18|credit_card|932xx|CA|Individual
1820684|24000|36 months||n/a|MORTGAGE|54790|Not Verified|May-18|medical|301xx|GA|Individual
1820685|14000|36 months|Sales Manager|10+ years|RENT|42000|Source Verified|May-18|credit_card|913xx|CA|Individual
1820686|30000|60 months|Security Officer|10+ years|MORTGAGE|85000|Not Verified|May-18|home_improvement|018xx|MA|Individual
1820687|20000|36 months|Accountant|3 years|MORTGAGE|140000|Source Verified|May-18|credit_card|800xx|CO|Individual
1820688|2500|36 months|Security Officer|10+ years|MORTGAGE|88500|Verified|May-18|home_improvement|600xx|IL|Individual
1820252|20000|36 months|Security Officer|3 years|RENT|140000|Not Verified|Jun-18|debt_consolidation|223xx|VA|Individual
1820253|35000|60 months|Engineer|10+ years|RENT|66720|Verified|Jun-18|other|113xx|NY|Individual
1820254|24000|36 months|Engineer|10+ years|MORTGAGE|51000|Verified|Jun-18|home_improvement|442xx|OH|Joint App
1820255|20400|60 months|Accountant|10+ years|MORTGAGE|160000|Verified|Jun-18|debt_consolidation|019xx|MA|Individual
1820256|7000|36 months|Accountant|6 years|OWN|63000|Not Verified|Jun-18|credit_card|681xx|NE|Individual
1820257|15000|60 months|Carpenter|7 years|RENT|71708|Verified|Jun-18|other|852xx|AZ|Individual
1820258|10000|36 months||n/a|OWN|26000|Verified|Jun-18|debt_consolidation|629xx|IL|Individual
1820259|7425|36 months|Engineer|2 years|RENT|117000|Not Verified|Jun-18|credit_card|111xx|NY|Individual
1820260|40000|36 months|Security Officer|< 1 year|RENT|43000|Source Verified|Jun-18|debt_consolidation|551xx|MN|Joint App
1820261|25000|60 months|Engineer|9 years|MORTGAGE|125000|Not Verified|Jun-18|debt_consolidation|923xx|CA|Individual
1820262|35000|36 months|Engineer|10+ years|MORTGAGE|95000|Source Verified|Jun-18|debt_consolidation|600xx|IL|Joint App
1820263|3500|36 months|Engineer|9 years|RENT|90000|Source Verified|Jun-18|debt_consolidation|150xx|PA|Individual
1820264|15000|36 months|Engineer|7 years|MORTGAGE|172000|Not Verified|Jun-18|credit_card|761xx|TX|Individual
1820265|15000|60 months||n/a|RENT|36000|Not Verified|Jun-18|debt_consolidation|100xx|NY|Individual
1820266|24000|60 months|Engineer|2 years|MORTGAGE|55000|Verified|Jun-18|moving|741xx|OK|Joint App
1820267|10000|60 months||n/a|RENT|35000|Not Verified|Jun-18|credit_card|641xx|MO|Individual
1820268|16000|36 months|Engineer|10+ years|RENT|55000|Not Verified|Jun-18|debt_consolidation|112xx|NY|Joint App
1820269|40000|60 months|Police officer|7 years|RENT|85000|Not Verified|Jun-18|debt_consolidation|786xx|TX|Individual
1820270|20000|36 months|Engineer|10+ years|RENT|72000|Not Verified|Jun-18|debt_consolidation|122xx|NY|Individual
1820271|20000|60 months|Electrician|< 1 year|MORTGAGE|43000|Source Verified|Jun-18|debt_consolidation|843xx|UT|Individual
1820272|32575|36 months|Engineer|10+ years|MORTGAGE|75000|Source Verified|Jun-18|debt_consolidation|751xx|TX|Joint App
